date,open,high,low,close,volume
2024-10-30,76.86,77.2,75.85,76.45,11076762
2024-10-31,76.1,76.1,73.45,74.35,13044874
2024-11-01,74.36,75.47,74.06,74.8,10317546
2024-11-04,74.43,74.98,73.76,74.17,7773046
2024-11-05,74.52,76.785,74.52,76.4,8004856
2024-11-06,77.68,78.09,75.23,76.78,15034807
2024-11-07,78.06,79.465,77.35,79.21,11523589
2024-11-08,78.83,79.36,77.47,78.2,7527071
2024-11-11,77.43,77.89,74.845,76.17,10306217
2024-11-12,76.415,76.67,74.66,75.7,9672261
2024-11-13,74.5,75.0687,73.51,73.85,11618097
2024-11-14,75.45,75.64,74.4958,74.79,9993894
2024-11-15,71.65,72.71,69.985,70.05,14577423
2024-11-18,69.89,70.8,69.6352,70.57,11520126
2024-11-19,70.05,70.52,69.56,70.17,7445949
2024-11-20,70.01,70.2156,68.87,70.05,8816927
2024-11-21,71.19,73.45,70.83,73.13,14509043
2024-11-22,72.605,73.27,71.6,72.64,8666481
2024-11-25,74.013,74.03,71.64,73.71,16714213
2024-11-26,74.11,74.47,72,72.69,7385246
2024-11-27,72.73,72.87,70.42,71.57,7846714
2024-11-29,73.85,75.77,73.66,73.88,10736454
2024-12-02,73.88,78.855,73.855,78.51,20059294
2024-12-03,77.7,78.7,77.04,78.34,9884599
2024-12-04,79.54,79.829,77.615,78.26,9380428
2024-12-05,77.88,77.88,74.65,75.21,12921603
2024-12-06,75.14,76.69,74.69,76.59,8329999
2024-12-09,76.465,78.25,75.67,77.45,10742162
2024-12-10,78.14,78.25,74.42,75.13,10620138
2024-12-11,76.32,78.72,75.43,78.23,14116942
2024-12-12,77.25,77.36,74.95,75.58,8641547
2024-12-13,76.38,77.32,75.4401,76.26,10818688
2024-12-16,76.27,78.125,75.3218,77.83,12749609
2024-12-17,77.89,78.74,77.42,77.81,14167937
2024-12-18,78.04,79.31,74.62,75.2,15804705
2024-12-19,72.75,72.91,70.1606,71.21,17426426
2024-12-20,70.54,73.475,70.3,71.79,29404476
2024-12-23,72.35,73.99,72,73.8,10406721
2024-12-24,74.065,74.17,73.23,73.83,5611688
2024-12-26,73.25,74.56,73,73.99,6298458
2024-12-27,73.3,73.76,72.64,73.4,5444088
2024-12-30,72,72.59,71.27,72.15,10381689
2024-12-31,72.4,72.8,71.54,72.23,7195243
2025-01-02,72.71,73.918,71.74,72.44,8075062
2025-01-03,73.18,75.275,72.97,75.11,8983435
2025-01-06,77.18,80.15,77,77.98,15164600
2025-01-07,78.86,80.14,76.89,77.52,10896611
2025-01-08,77.42,77.75,76.24,77.04,8690771
2025-01-10,76.02,76.23,74.32,74.65,11957584
2025-01-13,73.17,74.58,72.56,74.45,8321802
2025-01-14,75.04,75.13,73.59,75.06,9033070
2025-01-15,75.86,77.27,75.45,76.15,11085772
2025-01-16,78.89,82.83,78.31,79.22,19156574
2025-01-17,81.41,81.81,79.6,80.3,10350975
2025-01-21,80.82,82.43,79.915,81.5,10978304
2025-01-22,82.43,85.19,82.42,83.25,14716613
2025-01-23,80.75,81.39,79.45,81.23,11383314
2025-01-24,81.7,81.7,78.98,79.68,9091926
2025-01-27,76.79,76.83,73.41,75.63,19881317
2025-01-28,75.11,75.67,73.6,74.51,13597666
2025-01-29,77.45,77.49,74.47,75.15,14558898
2025-01-30,79.75,82.09,77.59,80.73,24878513
2025-01-31,81.09,84.215,80.845,81.05,18840940
2025-02-03,78.975,81.56,78.5,80.19,14537703
2025-02-04,79,80.585,78.972,79.91,9538804
2025-02-05,79.1,82.105,78.62,81.94,10740981
2025-02-06,81.15,83.055,80.93,82.83,9903213
2025-02-07,83.19,83.51,81.79,82.33,9833594
2025-02-10,83.55,84.67,82.56,83.73,13613089
2025-02-11,83.06,84.5,82.98,83.26,8903373
2025-02-12,81.28,82.14,80.49,81.57,7973042
2025-02-13,81.575,83.66,81.45,83.3,7845934
2025-02-14,82.65,83.61,81.72,82.75,9149516
2025-02-18,84.91,86.81,83.37,86.58,16205484
2025-02-19,86.3,89.8,85.75,87.66,15588030
2025-02-20,89.98,91.72,88.56,89.02,16888441
2025-02-21,89.64,90.22,85.72,86.02,12860943
2025-02-24,86.45,86.71,83.22,83.34,11728673
2025-02-25,83.06,83.6999,79.925,80.29,19088089
2025-02-26,81.69,82.93,80.65,81.3,12427523
2025-02-27,81.65,82.165,76.04,76.17,14830208
2025-02-28,76.75,78.18,75.37,76.74,22608252
2025-03-03,77.935,79.75,74.55,75.78,14787065
2025-03-04,76.03,78.47,74.08,76.44,15417740
2025-03-05,76.76,79.41,75.52,79.05,15404767
2025-03-06,77.13,78.566,75.855,76.47,13195498
2025-03-07,76.65,79.485,75.34,79.01,14160264
2025-03-10,76.9,77.38,72.7,73.81,16652714
2025-03-11,74.08,75.385,72.45,73.36,12617543
2025-03-12,75.305,77.66,75.17,76.59,12702064
2025-03-13,76.115,77.27,74.545,75.26,9746151
2025-03-14,76.755,79.08,76.52,78.69,11862048
2025-03-17,77.11,79.14,77.11,78.31,9555235
2025-03-18,77.48,77.84,76.17,77.36,8094731
2025-03-19,77.37,79.48,76.865,77.93,8907236
2025-03-20,76.69,78.1,76.445,77.55,10689081
2025-03-21,76,76.37,75.27,75.84,20061993
2025-03-24,77.74,78.78,77.38,77.99,7954750
2025-03-25,77.85,78.371,77.475,77.67,6437289
2025-03-26,77.75,77.86,75.13,76.14,7328928
2025-03-27,75.885,76.07,74.35,74.81,8441793
2025-03-28,74.63,75.3,72.23,72.61,9541529
2025-03-31,71.6,72.85,70.44,72.7,11778105
2025-04-01,72.04,72.85,70.75,72.83,9066228
2025-04-02,71.72,74.8037,71.56,73.78,7641356
2025-04-03,70.22,70.55,65.105,65.22,19479421
2025-04-04,62.51,63.07,57.97,59.09,26250892
2025-04-07,57.92,66.1,56.32,62.2,28191409
2025-04-08,64.65,66.11,58.74,60.25,19560762
2025-04-09,60.69,71.87,59.92,71.11,29544680
2025-04-10,67.995,68,63.27,66.43,20011817
2025-04-11,65.69,67.96,64.585,67.48,14706234
2025-04-14,68.64,69.36,66.91,67.86,9944994
2025-04-15,68.09,69.5425,67.95,68.44,10674214
2025-04-16,65.24,66.82,62.95,65.14,17845300
2025-04-17,65.34,65.38,63.48,63.76,13847742
2025-04-21,62.36,62.67,61.14,62.39,14302862
2025-04-22,62.965,64.02,62.56,63.48,10857329
2025-04-23,66.81,68.01,66.34,66.73,18214735
2025-04-24,69.67,71.21,67.5501,70.9,18159373
2025-04-25,70.33,72.285,70.29,71.42,9751468
2025-04-28,70.95,71.94,70.04,71.57,10255024
2025-04-29,70.89,71.66,70.22,70.9,8583787
2025-04-30,68.89,71.84,68.525,71.67,11233869
2025-05-01,72.18,73.5298,71.4,71.73,14147596
2025-05-02,74.25,75.49,73.69,74.52,13339390
2025-05-05,73.875,74.9,73.78,73.91,6960773
2025-05-06,72.59,73.875,72.59,73.16,6892727
2025-05-07,73.445,75.295,72.91,75.06,9987702
2025-05-08,76.1,76.42,74.82,74.9,10469426
2025-05-09,75.69,76.3,74.65,75.36,7036956
2025-05-12,80.665,82.55,80.665,82.25,17456944
2025-05-13,82.36,85.78,82.25,85.25,11920152
2025-05-14,85.14,86.04,84.33,84.97,8654510
2025-05-15,84.23,85.26,83.5,84.79,9058033
2025-05-16,84.41,84.46,82.53,84.43,10100366
2025-05-19,82.7,84.45,82.54,83.82,9222315
2025-05-20,83.53,84.35,83.05,84.29,6913293
2025-05-21,83.21,84.78,82.23,82.79,8082654
2025-05-22,82.64,83.82,82.05,82.56,6241631
2025-05-23,80.12,81.385,79.775,81.06,8276670
2025-05-27,83.04,84.115,82.305,83.94,9530217
2025-05-28,83.975,85.025,83.58,84,9464088
2025-05-29,85.85,86.26,83.61,84.16,8239828
2025-05-30,83.67,83.81,79.49,80.79,19191607
2025-06-02,80.585,82.53,80.425,82.48,8246254
2025-06-03,82.07,84.01,81.95,83.66,8920692
2025-06-04,84.21,85.04,83.49,84.77,7992220
2025-06-05,85.5,86.34,84.34,84.91,10917372
2025-06-06,86.26,87.58,85.858,86.35,7877822
2025-06-09,87.1,89.33,87.02,88.3,14496238
2025-06-10,88.785,91.37,88.34,91,11118929
2025-06-11,91.385,91.99,89.87,90.95,10646545
2025-06-12,90.62,91.9,90.49,91.66,5989729
2025-06-13,88.77,91.23,88.18,89.52,10979027
2025-06-16,90.95,93.58,90.855,93.41,11642113
2025-06-17,93.34,95.015,92.55,92.66,10229506
2025-06-18,93.045,93.6,91.8,92.24,9373893
2025-06-20,93.05,93.43,87.75,90.49,22925170
2025-06-23,91.37,92.76,90.29,91.61,12551325
2025-06-24,93.23,95.77,93.23,95.63,12838791
2025-06-25,96.25,97.37,95.32,96.02,8690475
2025-06-26,96.28,96.925,95.835,96.84,9477473
2025-06-27,97.035,98.02,96.39,97.2,10780969
2025-06-30,97.55,97.67,96.85,97.34,8218267
2025-07-01,96.59,97.315,94.49,96.81,9760336
2025-07-02,95.85,98.95,95.2,98.83,11023029
2025-07-03,98.83,99.5,98.655,98.81,5028931
2025-07-07,98.36,98.92,97.7099,98.14,7239587
2025-07-08,98.825,100.285,98.22,99.83,9570186
2025-07-09,99.8,101.085,98.91,99.81,7323033
2025-07-10,100.92,101.65,100.18,101.06,6572420
2025-07-11,100.33,102.025,100.27,101.73,6203800
2025-07-14,100.57,101,98.78,99.62,12938072
2025-07-15,101.54,102.19,100.61,101.07,9190586
2025-07-16,97.72,100.42,96.19,100.37,15369651
2025-07-17,99.46,101.375,98.26,100.79,9745949
2025-07-18,101.24,101.73,100.36,100.66,8115453
2025-07-21,100.88,102.59,100.73,101.74,7026672
2025-07-22,101,101.123,97.04,97.69,14170107
2025-07-23,98.26,98.38,96.395,97.1,12013926
2025-07-24,97.57,98.62,97.03,97.78,9076557
2025-07-25,96.7,97.33,96.32,96.96,8914433
2025-07-28,98.98,99.53,97.915,98.62,8156109
2025-07-29,99.39,100.22,98.03,98.94,7283710
2025-07-30,99.52,100.65,97.95,99.09,12529412
2025-07-31,91.015,95.63,90.935,94.84,27661827
2025-08-01,92.71,96.66,92.47,96.37,16601018
2025-08-04,97.425,98.81,96.64,98.41,11876711
2025-08-05,98.78,99.35,95.62,96.68,12100125
2025-08-06,96.3,96.47,94.27,95.94,10631883
2025-08-07,98.595,100.19,97.97,99.15,9572342
2025-08-08,99.15,102.225,98.99,101.75,8765140
2025-08-11,103.9,104.15,101.71,102,8637010
2025-08-12,102.65,105.64,101.392,105.28,11892040
2025-08-13,106.5,107.49,105.446,106.74,12118627
2025-08-14,106.2,108.02,105.59,107.38,11163780
2025-08-15,104.675,105.885,99.26,99.51,23155664
2025-08-18,99,99.8,98.4,98.88,15119258
2025-08-19,98.83,100.63,98.2,100.33,11622873
2025-08-20,100.985,101.015,97.32,99.15,14287717
2025-08-21,98.76,99.85,97.14,98.41,10706519
2025-08-22,99.05,102.55,98.59,100.08,9689672
2025-08-25,99.98,101.75,99.9,101.28,5438511
2025-08-26,101.3,103.99,101.1,103.63,11781062
2025-08-27,103.17,103.775,102.365,103.67,7214720
2025-08-28,104,104.9,102.955,104.09,7375201
2025-08-29,101.91,102.6899,98.81,100.15,12178819
2025-09-02,95.765,97.265,94.11,97.03,14695218
2025-09-03,97.03,97.855,96.44,97.74,11023278
2025-09-04,97.66,101.11,97.159,100.42,8822427
2025-09-05,101.7,103.01,100.68,102.95,8142017
2025-09-08,105.005,106.37,104.475,105.07,7972739
2025-09-09,104.91,105.82,104.46,105.57,7264327
2025-09-10,106.7,107.78,104.61,107.36,12279374
2025-09-11,108.35,115.9,108.29,115.58,20296063
2025-09-12,115.92,117.5,115.875,116.96,11060492
2025-09-15,117.8,119.33,117.03,119.21,9785747
2025-09-16,119.975,120.97,118.67,120.47,9897207
2025-09-17,120.82,123.28,119.51,121.9,10996077
2025-09-18,126.55,128.695,125.04,126.32,13763918
2025-09-19,126.355,127.8,125,126.92,24271855
2025-09-22,129.8,132.63,129.16,132.2,13403746
2025-09-23,129.75,133.565,129.36,131.93,12051102
2025-09-24,130,130.225,127.02,128.32,12435947
2025-09-25,126.44,129.06,125.0201,128.13,9621715
2025-09-26,127.94,128.76,126.37,128.33,8788993
2025-09-29,133.08,133.36,131.03,131.09,11015536
2025-09-30,131.345,134.21,130.81,133.9,10328761
2025-10-01,132.41,143.09,131.94,142.79,15549117
2025-10-02,146.965,147.35,143.71,146.99,16417073
2025-10-03,145.82,147.91,144.6,145.81,8970274
2025-10-06,149.9,153.695,149.12,149.15,11217057
2025-10-07,149.23,149.3625,139.5001,140.35,16549789
2025-10-08,137.91,142.88,137.61,142.54,13695736
2025-10-09,141.75,142.86,140.58,141,8102517
2025-10-10,140.6,141.8,131.02,131.37,18748964
2025-10-13,138.09,138.9,136.58,137.81,10048074
2025-10-14,134.1,140.92,134.04,138.31,10509662
2025-10-15,144,145.22,141.1,144.78,9722650
2025-10-16,147.58,147.58,140.37,142.37,11650296
2025-10-17,142.26,142.65,139.82,141.51,6389799
2025-10-20,143.49,146.4771,143.425,144.05,8919374
2025-10-21,143.98,145.435,142.4703,145.04,8855592
2025-10-22,144.895,145.745,136.86,141.25,16927780
2025-10-23,138,148.46,137.37,147.54,13336572
2025-10-24,149.91,153.21,148,151.68,10966392
2025-10-27,156.14,158.245,155.74,156.9,13313095
2025-10-28,155.52,156.125,154.28,155.62,7939677
2025-10-29,158.25,163.0899,158.085,160.67,12783323
2025-10-30,162.37,165.22,160.3,161.01,10440619
2025-10-31,162.55,164.06,156.6,157.46,9652073
2025-11-03,159.99,162.24,159,161.24,7302412
2025-11-04,155.63,161.0935,155.16,155.78,11211076
2025-11-05,157.57,166.92,157,165.05,11130192
2025-11-06,163.39,165.2129,160.19,162.19,9640084
2025-11-07,159.825,159.9511,153.195,159.35,11609325
2025-11-10,164.555,167.15,163.7,166.37,10030598
2025-11-11,164.17,164.6225,157.71,159.18,9144638
2025-11-12,161.31,162.16,158.48,161.42,8949951
2025-11-13,158.89,160.31,151.73,153.32,13693700
2025-11-14,147.505,152.945,145.37,148.26,15076125
2025-11-17,147.31,153.81,145.94,147.46,10487785
2025-11-18,145.25,147.44,142.5,143.24,12706725
2025-11-19,146.77,150.4,145.51,148.8,9818266
2025-11-20,153.46,154.37,138.3,139.59,13695471
2025-11-21,139.8,144.41,135.5,142.65,14654566
2025-11-24,145.6,152.56,144.43,150.38,23095991
2025-11-25,149.545,152.8,145.5,151.93,9691547
2025-11-26,152.965,156.97,152.5,155.14,8398145
2025-11-28,156.2,156.2,153.83,156,4919184
2025-12-01,154.85,156.79,153.25,154.79,7416725
2025-12-02,155.85,159.45,155.66,158.19,10711871
2025-12-03,156.885,160.1,153.15,159.75,9964303
2025-12-04,157.05,158.52,154.92,157.09,8834691
2025-12-05,159.005,161.05,157.88,158.7,7834084
2025-12-08,161.98,164.619,160.845,162.74,10170531
2025-12-09,160.75,166.36,160.75,165.81,8127026
2025-12-10,165.09,169.69,162.54,168.26,9259635
2025-12-11,165.66,169.15,160.32,168.71,10000003
2025-12-12,166.84,167.8,159.0896,160.52,11414843
2025-12-15,163.4,166.87,162.16,164.3,10258816
2025-12-16,164.5,166.1905,160.79,163.26,8078639
2025-12-17,163.86,164.5213,153.6,154.98,12277844
2025-12-18,163.19,168.29,162,164.7,14006365
2025-12-19,166.08,173.58,166.08,172.27,38469396
2025-12-22,175.68,175.96,171.49,175.26,11436145
2025-12-23,175.26,177.29,174.78,175.16,6482958
2025-12-24,175.26,177.5612,175.2,177.33,2598888
2025-12-26,178.43,179.8,177.8,178.07,5238945
2025-12-29,176.5,179.229,174.75,175.87,6663341
2025-12-30,176.535,177.36,173.59,173.78,5670823
2025-12-31,174.485,174.91,170.76,171.18,4935798
2026-01-02,177.85,185.78,177.5,185.06,11957364
2026-01-05,190.12,198.36,190.12,194.76,16268153
2026-01-06,197.79,210.45,197.15,206.96,18787559
2026-01-07,202.58,205.38,199.8,203.08,15121022
2026-01-08,202.865,203.22,195.04,200.96,13928555
2026-01-09,204.66,219.59,202.72,218.36,16758578
2026-01-12,216.12,222.58,215.18,220.4,10749065
2026-01-13,219.42,220.57,213.39,214.38,12736965
2026-01-14,211.125,211.31,206.61,208.79,18187222
2026-01-15,228.145,229.57,217.21,217.47,15249844
2026-01-16,221.9,225.69,219,222.96,14392666
2026-01-20,218.21,226.1475,217.61,222.41,11601709
2026-01-21,223.05,232.9,220.66,228.39,12454809
2026-01-22,235.56,236.1,219.76,220.7,11958641
2026-01-23,217.87,223.36,213.8699,217.94,10156786
2026-01-26,218.98,225.35,215.9301,222.87,10625570
2026-01-27,230.63,239.5,228.76,238.46,12005945
2026-01-28,241.27,243.99,237.14,239.58,15630573
2026-01-29,245.61,251.3799,236.815,248.17,16801621
2026-01-30,244.26,251.87,232,233.46,18352886
2026-02-02,233.33,242.95,232,237.5,13299344
2026-02-03,244.89,246.6199,226.8794,230.1,13500371
2026-02-04,229.87,231.11,205.11,209.78,19608022
2026-02-05,208.13,215.85,204.57,213.31,10928873
2026-02-06,220.67,232.45,218.76,231.01,13848778
2026-02-09,229.005,231.315,223.39,229.28,9976654
2026-02-10,229.28,229.31,220.25,226.61,7909518
2026-02-11,235.545,240.34,230.04,235.12,9555840
2026-02-12,236.33,238.91,229.64,231.29,10662129
2026-02-13,236.18,242.7799,233.39,235.53,9905432
2026-02-17,231.45,238.15,228.88,235.58,7368503
2026-02-18,236.38,245.27,234.1,240.09,10095399
2026-02-19,234.07,237.92,231.42,237.39,6384161
2026-02-20,237.545,245.76,236.965,244.92,8601201
2026-02-23,245.35,249.4,237.3701,242.27,9488020.448669
2026-02-24,243.45,247.76,238.975,244.25,9087090.000259
2026-02-25,249.89,256.68,248.39,249.48,9835405.300003
2026-02-26,246.03,248.5029,230.7,239.07,10700292.007742
2026-02-27,233.46,240.1,232.68,233.89,12988890.908827
2026-03-02,229.28,233.83,227.23,231,10294014.474253
2026-03-03,223.77,224.12,215.79,217.27,12442344.045425
2026-03-04,221.705,225.12,219,222.99,8614367.647716
2026-03-05,218.41,222.41,208.13,214.68,10241012.128091
2026-03-06,205.45,211.24,198.45,199.33,13597779.659517
2026-03-09,195,211.5,194.08,211.15,13421037.736526
2026-03-10,211,220.8199,210.88,215.23,10699719.477423
2026-03-11,214.45,221.62,214,218.87,7160496.462277
2026-03-12,213.67,215.165,208,209.49,9932883.966503
2026-03-13,212.34,218,211.23,212.2,8906514.640923
2026-03-16,217.95,221.46,215.95,219.4,9533106.939648
2026-03-17,220.525,226.71,218.55,226.47,10043719.365305
2026-03-18,226.742,232.32,222.975,224.71,12478811.015142
2026-03-19,218.17,235.14,215,233.99,10101889.411046
2026-03-20,234.32,236.84,222.045,228.36,26176384.147337
2026-03-23,230.39,239.52,227.065,233.31,9506241.919292
2026-03-24,230.16,241.37,230.16,238.84,7388016.52423
2026-03-25,236.15,237.1,227.36,233.45,8330641.473738
2026-03-26,225.74,226.885,211.38,211.62,13460512.215749
2026-03-27,209.665,216.9999,209,211.41,8503305.25303
2026-03-30,214.555,216.29,198.6,199.93,11921042.020381
2026-03-31,205.995,213.84,203.01,213.66,11725020.738933
2026-04-01,215.45,225.5,215,222.01,10697587.5773
2026-04-02,208.84,222.01,208.8,218.44,6805362.158308
2026-04-06,220.13,221.5599,216.53,220.65,4031245.304988
2026-04-07,218.24,224.49,216.5,224.35,6818401.451104
2026-04-08,242.75,249.19,241.49,246.49,11022994.008915
2026-04-09,248.33,259,247.35,258.76,9757778.318349
2026-04-10,263.185,268.23,259.331,263.66,9124738.98517
2026-04-13,263.12,267.54,260.85,267.32,8773580.326616
2026-04-14,271.855,273.5,264.9,272.41,8500605.44173
2026-04-15,267,267.99,255.48,265.16,11324225.464748
2026-04-16,263.48,266.25,259.18,260.96,7829408.747319
2026-04-17,267.97,268.76,262.4201,267.6,8465435.182539
2026-04-20,267.1,267.65,262.535,263.16,5989903.043674
2026-04-21,263.81,265.6,256.71,258.37,7830288.321621
2026-04-22,261.71,266.14,257.4,265.55,9803290.429706
2026-04-23,265.05,272.8199,253.28,258.56,12269052.809831
2026-04-24,267.5,275.84,266.88,267.78,12313193.417593
2026-04-27,267.76,268.83,256.31,259.47,8095373.44694
2026-04-28,251.975,253.7,243.04,251.23,11499534.889069
2026-04-29,253.17,253.955,241.6,248.75,9585252.663359
2026-04-30,252.39,258.58,248.66,257.86,10381132.690461
2026-05-01,255.14,260.44,250.12,256.72,8094464.163118
2026-05-04,256.685,263.08,254.95,258.57,6497388.373202
2026-05-05,266.635,280,266.635,275.8,11883969.322642
2026-05-06,287,297.87,285.85,297.17,14788646.597875
2026-05-07,297.03,297.995,283.14,286.52,9704518.206214
2026-05-08,295.715,297.42,287.52,294.05,8996650.440049
2026-05-11,292.51,300,292.51,296.05,9149989.962384
2026-05-12,287.215,290.35,277.77,289.24,9341845.080322
2026-05-13,295.27,298.98,287.18,295.44,8633086.2683
2026-05-14,296.325,302,293.01,299.15,6404921.422411
2026-05-15,289.44,289.44,276.48,284.72,9643209.955533
2026-05-18,292.74,294.56,273.08,277.96,8562157.39622
2026-05-19,267.95,278.73,263.71,273.38,8308623.050076
2026-05-20,279.58,293.63,277.52,292.09,8574213.805316
2026-05-21,292.665,303.18,291.8,302.24,9162399.010976
2026-05-22,305.725,309.98,303.18,305.35,7859187.613765
2026-05-26,314.765,323.98,309.65,322.68,9770815.579583
2026-05-27,331.665,333.33,314.28,318.93,8824610.204568
2026-05-28,317.45,322.6399,308.74,318,8402842.28624
2026-05-29,322,324.25,316.811,318.18,10872171.239648
2026-06-01,309.27,320.83,307.035,317.12,8052836.733341
2026-06-02,324.42,335.55,320.86,334.41,8632370.139263
2026-06-03,335.05,346.19,332.13,343.71,8630883.459518
2026-06-04,329.75,342.369,324.71,336.41,8277041.426283
2026-06-05,320.37,323.42,302.74,303.28,13308959.193462
2026-06-08,318.545,330.68,315,324.45,11465093.768929
2026-06-09,335.5,349.09,306.01,327.16,14466754.22284
2026-06-10,323.29,348.1611,318.945,321.8,14088451.460072
2026-06-11,336.64,364.807,336.2,362.52,14983969.132295
2026-06-12,359.39,373.82,354.89,366.81,9256632.653611
2026-06-15,385.99,393.07,382.3901,388.92,13459830.847767
2026-06-16,385.135,393,368.77,369.34,12054938.66034
2026-06-17,382,397.629,373.24,374.18,10900843.805216
2026-06-18,397.22,401,386.9,389.04,22686620.601445
2026-06-22,398.39,409.75,392.075,409.54,14638623.71907
2026-06-23,369.705,377.1,365.26,371.33,16065245.910903
2026-06-24,366.865,376.98,361.41,374.8,12016719.031123
2026-06-25,407.99,407.99,372.3,401.82,16845288.375663
2026-06-26,385.5,389.88,374.311,379.09,19733700.403973
2026-06-29,383.01,414.98,379.1,410.91,14049627.81003
2026-06-30,416.29,438.5,414.01,433.33,16885085.494939
2026-07-01,404.97,415.49,381,391.26,18699329.06847
2026-07-02,391.06,392.5,342.475,351.41,18973407.251438
2026-07-06,365.34,366.08,348.27,350.2,13581653.386599
2026-07-07,322.405,330.75,313.1,326.13,15530626.188893
2026-07-08,325.47,337.5,322.72,333.15,8029421.626026
2026-07-09,365.13,369.95,350.06,353.17,12119689.510657
2026-07-10,341.36,354.73,338.1319,350.33,6890932.22923
2026-07-13,335,337.98,326.9,329.92,9770512.740064
2026-07-14,354.66,354.66,338.875,346.1,10699071.239558
2026-07-15,357.25,357.25,319.79,335.43,10257338.871636
2026-07-16,324.985,336.68,315.16,320.96,10641270.279847
2026-07-17,303.83,322.0699,298.65,313.3,12805720.845151
2026-07-20,321.15,324.4499,305.26,306.76,8074372.074433
2026-07-21,328.13,328.135,313.29,322,11936455.922459
2026-07-22,310.55,322.25,310.55,319.29,6344664.366063
2026-07-23,315.495,325.88,314.35,319.78,8106898.703357
2026-07-24,312.62,319.7,301.675,305.21,9278352.24856
2026-07-27,306.305,309.5,278.45,291.61,14117637.495727
2026-07-28,275.165,277.3,258.53,269.61,16097703.059956
2026-07-29,264.51,273.46,250.5,252.35,16103109.383295
2026-07-30,318.29,319.5,294.25,297.72,22085849.478259
2026-07-31,315.37,318.4,292.93,293.02,12561150.38365
2026-08-03,283.34,295.93,276.8447,294.61,10010904.152796
2026-08-04,308.83,320.25,306.16,317.74,15796629.709997
2026-08-05,318.54,323.64,305.36,307.42,9302038.127684
2026-08-06,300,314.16,293.65,305.77,7430396.397397
2026-08-07,311.87,315.59,303.83,311.35,6714117.172455
2026-08-10,319.5,319.99,305.5,306.4,7022760.407782
2026-08-11,315.03,316.86,309.35,311.41,7669436.960714
2026-08-12,326.835,329.4899,323.5,326.11,8075626.475617
2026-08-13,327.62,345.12,324.01,337.01,8900984.61066
2026-08-14,332.36,342,326.555,332.36,7422941.310064
2026-08-17,337.87,345.28,333.4,343.84,8505606.430146
2026-08-18,324.18,329.0734,317.411,327.92,10209998.546912
2026-08-19,328.52,328.57,305.0801,307.17,10861470.754003
2026-08-20,305.225,312.54,302.95,310.53,6802559.685775
2026-08-21,317.86,319.1,303.85,314,5946979.277581
2026-08-24,307.94,311.44,297.78,310.17,8614313.974321
2026-08-25,316.2,318.61,307.86,314.66,5023289.883082
2026-08-26,314.61,315.72,308.05,312.88,4113545.094583
2026-08-27,318.88,321.41,310.44023,318.58,6561235.766618
