date,open,high,low,close,volume
2025-08-22,82.91,88.8,82.57,87.76,3684307
2025-08-25,87.54,87.76,86.54,86.75,1933510
2025-08-26,86.92,88.74,85.53,85.63,3978942
2025-08-27,85.79,86.35,83.69,84,2890489
2025-08-28,84.92,85.83,82.36,83.86,4020228
2025-08-29,83.17,85.05,82.66,83.74,3196522
2025-09-02,80.68,82.09,80.2,81.94,2017639
2025-09-03,82.635,82.635,78.29,79.48,1870870
2025-09-04,79.01,79.81,77.01,79.65,2011266
2025-09-05,79.94,82.89,79.76,81.98,1784526
2025-09-08,82.43,82.58,80.83,82.14,1248228
2025-09-09,82.01,82.445,80.47,81.22,1285972
2025-09-10,81.26,82.05,78.17,79.43,2161826
2025-09-11,80.19,83.685,79.38,83.53,2919636
2025-09-12,83.63,88.085,83.18,87.25,3634451
2025-09-15,87.98,90.27,87.765,90.18,2772590
2025-09-16,91.25,92.95,90.27,92.61,2473314
2025-09-17,92.18,94.93,90.2401,92.1,2156373
2025-09-18,95.52,97.63,94.39,95.97,4114083
2025-09-19,96.78,96.95,92.89,93.32,6085343
2025-09-22,93.24,97.25,93.18,95.81,2714100
2025-09-23,96.36,99.04,95.45,95.77,2261786
2025-09-24,95.75,96.54,93.41,93.49,1675490
2025-09-25,91.05,92.68,89.905,91.94,1717043
2025-09-26,91.6,93.44,91.035,93.09,1364716
2025-09-29,93.94,95.1471,93.3601,93.505,1119755
2025-09-30,92.68,94.08,90.31,92.46,1955992
2025-10-01,91.94,94.07,90,93.96,2635744
2025-10-02,96,98.3,94.5,96.81,2501539
2025-10-03,97,100.13,96.55,98.61,2111946
2025-10-06,99.73,101.475,99.19,100.26,2597618
2025-10-07,101.09,101.46,92.085,92.29,2002850
2025-10-08,92.1,95,91.935,94.56,2151818
2025-10-09,93.87,94.9199,91.075,94.23,2048580
2025-10-10,94.69,94.69,83.63,83.64,4019496
2025-10-13,89,92.3925,88.265,91.91,3026948
2025-10-14,88.25,93.0375,87.4411,90.94,1779550
2025-10-15,93.995,95.29,92.92,94.62,1881581
2025-10-16,95.91,95.91,89.68,90.54,2499250
2025-10-17,90.21,91.5,88.81,90.94,1879991
2025-10-20,92.38,94.8,91.82,92.6,1441067
2025-10-21,92.68,93.37,91.29,92.67,1203053
2025-10-22,91.12,92.21,87,88.81,2389963
2025-10-23,87.99,91.53,87.58,90.75,2043880
2025-10-24,92.39,93.63,91.41,91.52,1963978
2025-10-27,93.95,94.5906,92.775,94.32,1884089
2025-10-28,93.6,93.62,90.59,91.71,2039906
2025-10-29,92.96,98.23,92.95,94.54,3775949
2025-10-30,91.46,92.7,85.21,87.5,3778488
2025-10-31,87.5,92.8,86.985,91.57,3065945
2025-11-03,90.955,93.63,90.785,91.38,2498765
2025-11-04,87.74,89.7199,86.1394,86.46,2557836
2025-11-05,87.51,90.47,87.045,88.5,2293073
2025-11-06,88.41,89.735,85.03,85.7,2289713
2025-11-07,83.67,86.74,82.0841,86.67,2311342
2025-11-10,89,89,85.42,85.96,2048065
2025-11-11,85.6,85.78,83.075,83.68,2057116
